country,location_name,year,month,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
Afghanistan,Kabul,2025,3,34.5167,69.1833,1742117835.483871,11.993548387096775,53.57419354838709,3.916129032258065,6.32258064516129,192.70967741935485,1015.258064516129,29.981612903225805,0.06387096774193549,0.0022580645161290325,33.03225806451613,18.903225806451612,11.48709677419355,52.66129032258065,10.0,6.0,3.5580645161290323,5.993548387096775,9.64516129032258,560.2516129032258,119.35483870967742,3.926774193548387,10.718064516129031,14.817903225806452,34.03403225806452,1.3548387096774193,1.7419354838709677,50.29032258064516
Afghanistan,Kabul,2025,4,34.5167,69.1833,1744751100.0,22.986666666666668,73.37333333333332,4.1066666666666665,6.613333333333333,97.26666666666667,1010.2,29.832333333333334,0.0013333333333333333,0.0,18.4,19.433333333333334,22.366666666666667,72.24,9.966666666666667,5.966666666666667,7.653333333333333,5.683333333333334,9.156666666666666,702.4449999999999,119.2,5.593166666666667,15.009666666666668,18.623333333333335,52.70033333333333,1.7,2.066666666666667,52.53333333333333
Afghanistan,Kabul,2025,5,34.5167,69.1833,1747385593.548387,27.26774193548387,81.1,6.703225806451614,10.783870967741937,88.2258064516129,1005.8064516129032,29.701290322580647,0.14032258064516132,0.005483870967741936,17.483870967741936,21.516129032258064,25.780645161290323,78.39032258064516,9.774193548387096,5.838709677419355,9.390322580645162,7.835483870967742,12.62258064516129,575.6483870967742,131.83870967741936,4.893548387096774,14.853709677419355,24.115645161290324,67.05951612903225,1.903225806451613,2.5806451612903225,51.354838709677416
Afghanistan,Kabul,2025,6,34.5167,69.1833,1750020630.0,31.013333333333332,87.80333333333333,7.543333333333334,12.126666666666667,109.13333333333334,1001.8666666666667,29.584333333333333,0.002333333333333333,0.0,13.0,7.833333333333333,29.060000000000002,84.3,10.0,6.0,10.353333333333333,8.816666666666666,14.183333333333334,564.8666666666667,141.13333333333333,3.872666666666667,17.063166666666667,32.060500000000005,104.377,2.1666666666666665,3.466666666666667,51.96666666666667
Afghanistan,Kabul,2025,7,34.5167,69.1833,1752655296.7741935,32.880645161290325,91.19354838709677,6.012903225806451,9.67741935483871,52.96774193548387,998.8387096774194,29.49516129032258,0.0006451612903225806,0.0,11.741935483870968,6.451612903225806,30.83225806451613,87.5,10.0,6.0,10.229032258064517,6.912903225806452,11.138709677419355,644.516129032258,144.51612903225808,4.756290322580645,15.766774193548386,30.638387096774192,106.42870967741935,2.096774193548387,3.225806451612903,50.16129032258065
Afghanistan,Kabul,2025,8,34.5167,69.1833,1755332012.903226,30.480645161290322,86.8483870967742,4.274193548387097,6.870967741935484,76.38709677419355,1003.0,29.620645161290323,0.0,0.0,15.35483870967742,2.7096774193548385,28.425806451612903,83.15483870967742,10.0,6.0,10.825806451612904,4.912903225806452,7.929032258064517,874.6322580645161,122.80645161290323,10.467419354838709,14.310645161290322,30.453387096774193,93.44290322580645,2.064516129032258,3.096774193548387,49.25806451612903
Afghanistan,Kabul,2025,9,34.5167,69.1833,1757923168.9655173,26.917241379310347,80.45862068965518,3.4655172413793105,5.568965517241379,73.17241379310344,1007.8275862068965,29.76137931034483,0.0,0.0,17.517241379310345,1.4482758620689655,25.389655172413793,77.6896551724138,10.0,6.0,8.851724137931035,4.537931034482758,7.310344827586207,1238.4155172413793,93.89655172413794,16.503275862068964,11.323275862068966,26.002068965517243,47.966034482758616,2.0,2.7241379310344827,48.13793103448276
Albania,Tirana,2024,5,41.33,19.82,1716516703.125,25.75,78.35,8.3,13.33125,288.4375,1012.375,29.8940625,0.310625,0.0125,56.78125,37.5,27.440625,81.4,10.0,6.0,5.40625,11.865625,19.090625,198.459375,87.259375,3.5906249999999997,0.4625,10.80625,25.890625,1.375,1.625,80.125
Albania,Tirana,2024,6,41.33,19.82,1718502630.0,30.84333333333333,87.52666666666667,8.913333333333332,14.346666666666666,279.23333333333335,1012.9,29.908,0.05333333333333334,0.0026666666666666666,45.766666666666666,16.6,32.666666666666664,90.78999999999999,10.0,6.0,7.133333333333334,12.54,20.196666666666665,183.08666666666667,103.74,1.9400000000000002,0.8366666666666667,9.753333333333334,18.043333333333333,1.1666666666666667,1.3,49.8
Albania,Tirana,2024,7,41.33,19.82,1721101189.6551723,34.63793103448276,94.33793103448276,11.675862068965518,18.78965517241379,302.55172413793105,1010.2413793103449,29.83137931034483,0.1093103448275862,0.004482758620689655,37.0,12.379310344827585,35.189655172413794,95.34137931034483,10.0,6.0,8.172413793103448,14.620689655172415,23.54137931034483,188.70344827586206,113.48275862068965,1.5206896551724138,1.3517241379310345,8.63103448275862,11.134482758620688,1.103448275862069,1.1379310344827587,43.758620689655174
Albania,Tirana,2024,8,41.33,19.82,1723810529.032258,34.980645161290326,94.96451612903226,11.254838709677419,18.125806451612902,297.5806451612903,1010.5483870967741,29.840967741935486,0.02225806451612903,0.0006451612903225806,32.12903225806452,12.0,34.73548387096774,94.52903225806452,10.0,6.0,8.129032258064516,14.893548387096773,23.9741935483871,227.13870967741937,110.7258064516129,1.5161290322580645,0.9645161290322581,7.712903225806452,9.041935483870969,1.064516129032258,1.1935483870967742,45.54838709677419
Albania,Tirana,2024,9,41.33,19.82,1726441890.0,27.516666666666666,81.54333333333334,5.663333333333333,9.120000000000001,256.8666666666667,1013.0,29.912666666666667,0.3893333333333333,0.015000000000000001,48.266666666666666,33.333333333333336,28.303333333333335,82.93,9.9,5.933333333333334,6.133333333333334,9.513333333333332,15.306666666666667,278.6,83.84333333333333,8.092833333333333,4.6005,11.735666666666667,15.872833333333334,1.2333333333333334,1.5333333333333334,46.1
Albania,Tirana,2024,10,41.32766129032258,19.818970967741937,1729070767.7419355,21.835483870967742,71.30322580645162,3.8129032258064517,6.135483870967741,244.58064516129033,1019.5483870967741,30.10709677419355,0.14161290322580644,0.005806451612903225,56.806451612903224,26.161290322580644,22.612903225806452,72.69354838709677,9.680645161290323,5.774193548387097,3.1580645161290324,5.138709677419355,8.258064516129032,302.3854838709678,62.096774193548384,19.00725806451613,10.294354838709678,20.988548387096774,28.293064516129032,1.7096774193548387,2.3225806451612905,44.774193548387096
Albania,Tirana,2024,11,41.3275,19.8189,1731704640.0,13.783333333333333,56.81333333333334,3.8,6.133333333333334,129.83333333333334,1020.8666666666667,30.146,0.08633333333333333,0.003,59.13333333333333,34.8,13.613333333333335,56.480000000000004,9.833333333333334,5.9,1.21,6.27,10.086666666666668,321.77666666666664,51.0,22.656333333333336,7.560333333333333,20.072499999999998,24.1795,1.6333333333333333,2.2,46.9
Albania,Tirana,2024,12,41.3275,19.8189,1734345435.483871,11.741935483870968,53.13548387096775,4.212903225806452,6.77741935483871,129.67741935483872,1018.4193548387096,30.074516129032258,0.3132258064516129,0.011935483870967743,62.58064516129032,40.87096774193548,11.380645161290323,52.46774193548387,9.47741935483871,5.645161290322581,1.1064516129032258,5.748387096774193,9.251612903225807,330.2548387096774,57.70967741935484,20.063548387096777,8.665161290322581,17.78983870967742,20.881129032258062,1.5161290322580645,2.032258064516129,46.483870967741936
Albania,Tirana,2025,1,41.3275,19.8189,1737022674.1935484,13.425806451612903,56.17741935483871,3.896774193548387,6.280645161290322,161.58064516129033,1021.1612903225806,30.153870967741934,0.10580645161290321,0.0038709677419354843,58.96774193548387,48.935483870967744,13.212903225806452,55.774193548387096,9.870967741935484,5.903225806451613,1.4161290322580644,4.803225806451613,7.709677419354839,322.9145161290323,63.774193548387096,18.971451612903227,7.8714516129032255,17.592903225806452,24.061935483870965,1.4838709677419355,2.0,48.0
Albania,Tirana,2025,2,41.3275,19.818900000000003,1739571075.0,12.428571428571429,54.378571428571426,3.1999999999999997,5.175,160.82142857142858,1023.6071428571429,30.228214285714284,0.02035714285714286,0.0007142857142857143,52.42857142857143,48.214285714285715,12.482142857142858,54.457142857142856,10.0,6.0,1.842857142857143,5.003571428571428,8.060714285714287,354.27500000000003,72.35714285714286,16.887857142857143,10.042857142857143,22.437857142857144,26.468214285714286,1.75,2.4285714285714284,54.464285714285715
Albania,Tirana,2025,3,41.3275,19.8189,1742117748.387097,16.067741935483873,60.91612903225807,4.790322580645161,7.719354838709678,179.6451612903226,1016.4193548387096,30.01483870967742,0.2403225806451613,0.01,51.61290322580645,41.935483870967744,15.96774193548387,60.73225806451613,10.0,6.0,2.638709677419355,6.638709677419355,10.680645161290323,319.4532258064516,75.54838709677419,16.80516129032258,8.330967741935483,21.489838709677418,30.841290322580644,1.7419354838709677,2.3548387096774195,50.225806451612904
Albania,Tirana,2025,4,41.3275,19.8189,1744751070.0,18.403333333333332,65.13333333333334,5.046666666666667,8.13,220.66666666666666,1015.3,29.980666666666664,0.14400000000000002,0.005666666666666667,49.833333333333336,27.5,18.60666666666667,65.49333333333333,10.0,6.0,4.16,6.12,9.846666666666666,300.37833333333333,74.63333333333334,14.06,7.517166666666666,17.186500000000002,23.94516666666667,1.6666666666666667,1.9,52.5
Albania,Tirana,2025,5,41.3275,19.8189,1747385593.548387,21.664516129032258,70.99677419354839,5.109677419354839,8.22258064516129,231.58064516129033,1013.9677419354839,29.94,0.21225806451612902,0.007419354838709677,50.96774193548387,32.25806451612903,22.59032258064516,72.63870967741936,10.0,6.0,4.767741935483872,6.012903225806451,9.680645161290323,261.6258064516129,78.51612903225806,11.165645161290323,6.546612903225806,15.498225806451613,20.373870967741937,1.4193548387096775,1.8064516129032258,51.29032258064516
Albania,Tirana,2025,6,41.3275,19.8189,1750020570.0,29.323333333333334,84.78666666666666,4.866666666666666,7.836666666666667,264.43333333333334,1016.4666666666667,30.014,0.0,0.0,38.36666666666667,2.5,29.076666666666664,84.33333333333333,10.0,6.0,6.5600000000000005,6.16,9.91,297.665,85.13333333333334,15.546166666666666,10.551166666666667,21.682000000000002,29.674,1.7666666666666666,2.3,51.833333333333336
